# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	226327	227184	+	LPARA_00225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2B480
contig_1	cds	227463	227765	+	LPARA_00226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP4NB57
contig_1	cds	228770	229363	+	LPARA_00227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2R7Z0
contig_1	cds	229436	229660	-	LPARA_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP9HFL2
contig_1	cds	229657	230676	-	LPARA_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D44
contig_1	cds	230669	232147	-	LPARA_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3CAQ7
contig_1	cds	232589	232825	-	LPARA_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D45
contig_1	cds	232912	233508	-	LPARA_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KVK8
contig_1	cds	233539	233835	-	LPARA_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D47
contig_1	cds	233963	234394	-	LPARA_00234	280.0	4.1e-95	1.0	0.911	0.993	UniRef:UniRef90_Q03D48
contig_1	cds	234577	235281	+	LPARA_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D49
contig_1	cds	235386	238007	-	LPARA_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826HQW9
contig_1	cds	238069	240030	-	LPARA_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3CDJ1
contig_1	cds	240283	241398	-	LPARA_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B3W6Q9
contig_1	cds	241395	241607	-	LPARA_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D53
contig_1	cds	242178	242360	+	LPARA_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP9KTY2
contig_1	cds	242460	243599	-	LPARA_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q03D54
contig_1	cds	243772	245121	-	LPARA_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1KWB4
contig_1	cds	245929	246069	+	LPARA_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033K5
contig_1	cds	246230	246754	+	LPARA_00244	346.0	2.1e-120	1.0	0.951	0.994	UniRef:UniRef90_Q033K6
contig_1	cds	246899	247735	+	LPARA_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3CDK1
contig_1	cds	247753	248517	+	LPARA_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033K8
contig_1	cds	248940	250328	+	LPARA_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QSV0
contig_1	cds	250370	252271	+	LPARA_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002349D02C
contig_1	cds	252534	252743	+	LPARA_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C279
contig_1	cds	252905	253669	+	LPARA_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1L2I6
contig_1	cds	253671	254159	+	LPARA_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033L4
contig_1	cds	254156	255355	+	LPARA_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003433ED6
contig_1	cds	255499	256584	-	LPARA_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2P4N1
contig_1	cds	257307	262979	+	LPARA_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A694F3
contig_1	cds	263135	264325	-	LPARA_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00039AE191
contig_1	cds	264312	265001	-	LPARA_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M0
contig_1	cds	264994	266058	-	LPARA_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00039F39BD
contig_1	cds	266629	266805	-	LPARA_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M2
contig_1	cds	266816	267076	-	LPARA_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M3
contig_1	cds	267419	268204	-	LPARA_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M4
contig_1	cds	268502	269212	-	LPARA_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422L914
contig_1	cds	269614	271440	+	LPARA_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M6
contig_1	cds	271477	273534	+	LPARA_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0023493715
contig_1	cds	273539	273982	+	LPARA_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C3S8
contig_1	cds	273986	275140	+	LPARA_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033M9
contig_1	cds	275258	276214	+	LPARA_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422LYG2
contig_1	cds	276311	277240	-	LPARA_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033N1
contig_1	cds	277440	278360	+	LPARA_00268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033N2
contig_1	tRNA	278730	278802	+	LPARA_00269	78.2	-	-	-	-	-
contig_1	cds	279033	279962	+	LPARA_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9QCI7
contig_1	cds	280042	281340	-	LPARA_00271	688.0	1.3e-246	1.097	1.0	0.844	UniRef:UniRef90_S2SIF0
contig_1	cds	281531	281929	+	LPARA_00272	257.0	9.2e-87	1.0	0.964	0.970	UniRef:UniRef90_Q033P0
contig_1	cds	282049	282558	+	LPARA_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0021D0F80C
contig_1	cds	282816	283673	+	LPARA_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AL64
contig_1	cds	283928	284617	-	LPARA_00275	443.0	3.9e-157	1.0	1.0	0.991	UniRef:UniRef90_Q033P3
contig_1	cds	284595	286139	-	LPARA_00276	989.0	0.0	1.0	0.996	0.992	UniRef:UniRef90_S2NBF6
contig_1	cds	286292	287617	+	LPARA_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C3T4
contig_1	cds	287810	288988	+	LPARA_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW6A2P8
contig_1	ncRNA-region	289535	289632	+	-	81.5	2.1e-13	-	-	-	RFAM:RF01764
contig_1	cds	289648	290067	+	LPARA_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6S3N6
contig_1	cds	290179	290763	+	LPARA_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422M481
contig_1	cds	290918	292312	+	LPARA_00281	882.0	0.0	1.0	1.0	0.996	UniRef:UniRef90_Q033P9
contig_1	cds	292452	293246	-	LPARA_00282	509.0	4.1e-182	0.992	0.974	0.981	UniRef:UniRef90_A0A422LZ70
contig_1	cds	293269	293916	-	LPARA_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Q1
contig_1	cds	294082	295191	-	LPARA_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A291IZA5
contig_1	cds	295671	297833	-	LPARA_00285	1359.0	0.0	1.0	1.0	0.993	UniRef:UniRef90_A0A826HXB2
contig_1	cds	297826	298818	-	LPARA_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2LYJ2
contig_1	cds	298823	299758	-	LPARA_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826HQR4
contig_1	cds	300125	300748	+	LPARA_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S4ZQT9
contig_1	cds	300856	301404	-	LPARA_00289	364.0	1.9e-127	1.0	1.0	0.995	UniRef:UniRef90_A0A422LZ98
contig_1	cds	301654	303069	+	LPARA_00290	830.0	1.0e-301	1.0	0.946	0.928	UniRef:UniRef90_Q033R2
contig_1	cds	303256	304722	+	LPARA_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A8E0I676
contig_1	cds	304719	305459	+	LPARA_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033R4
contig_1	cds	305576	306445	-	LPARA_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PMZ9
contig_1	cds	306543	307319	-	LPARA_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033R6
contig_1	cds	307309	308874	-	LPARA_00295	985.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_S2RJE9
contig_1	cds	308864	309337	-	LPARA_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C0X9
contig_1	cds	309519	309842	-	LPARA_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033R9
contig_1	cds	310000	310338	+	LPARA_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033S0
contig_1	cds	310411	311121	+	LPARA_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MXX8
contig_1	cds	311304	312575	+	LPARA_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033S2
contig_1	cds	312601	312855	+	LPARA_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MYQ6
contig_1	cds	312927	313673	-	LPARA_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033S3
contig_1	cds	313677	315284	-	LPARA_00303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033S4
contig_1	cds	315380	315541	-	LPARA_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C0X0
contig_1	ncRNA-region	315388	315560	-	-	74.7	8.5e-11	-	-	-	RFAM:RF00168
contig_1	cds	315987	316862	+	LPARA_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C0A0
contig_1	cds	316859	317707	+	LPARA_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343A784
contig_1	cds	317863	318882	-	LPARA_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436A2E
contig_1	cds	318892	319011	-	LPARA_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422MJ71
contig_1	cds	319117	320388	+	LPARA_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003439C18
contig_1	cds	320623	321597	+	LPARA_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033T0
contig_1	cds	321625	322440	+	LPARA_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033T1
contig_1	cds	322458	323369	+	LPARA_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7Z8JFT3
contig_1	cds	323631	323996	+	LPARA_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033T3
contig_1	cds	324122	325051	-	LPARA_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343DB1E
contig_1	cds	325112	326305	-	LPARA_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0033994BF5
contig_1	cds	326583	328004	-	LPARA_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003432F0D
contig_1	cds	328265	328888	-	LPARA_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q7N0
contig_1	cds	329321	329842	-	LPARA_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422M4C4
contig_1	cds	329839	330303	-	LPARA_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003A17833
contig_1	cds	330441	330992	+	LPARA_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AW97
contig_1	cds	331136	331465	-	LPARA_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP4JJB1
contig_1	cds	331465	331797	-	LPARA_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000297A07B
contig_1	cds	331914	332624	+	LPARA_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9QCF0
contig_1	cds	332793	334151	+	LPARA_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q7G9
contig_1	cds	334207	334626	+	LPARA_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033U4
contig_1	cds	334639	335739	+	LPARA_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2R2D4
contig_1	cds	336092	337474	-	LPARA_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033U6
contig_1	cds	337467	338687	-	LPARA_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033U7
contig_1	cds	338740	340188	-	LPARA_00329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C077
contig_1	cds	340289	340963	-	LPARA_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033U9
contig_1	cds	341542	342255	+	LPARA_00331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V0
contig_1	cds	342271	344181	+	LPARA_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V1
contig_1	cds	344171	345598	+	LPARA_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V2
contig_1	cds	345653	346450	+	LPARA_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V3
contig_1	cds	346529	347338	+	LPARA_00335	526.0	2.0e-188	1.0	0.968	0.959	UniRef:UniRef90_A0A422M489
contig_1	cds	347847	349175	+	LPARA_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V6
contig_1	cds	349787	350191	+	LPARA_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V7
contig_1	cds	350351	350788	+	LPARA_00338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033V8
contig_1	cds	351155	353002	+	LPARA_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829H1W5
contig_1	cds	353163	354335	-	LPARA_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AR52
contig_1	cds	355124	356734	+	LPARA_00341	1026.0	0.0	1.0	1.0	0.989	UniRef:UniRef90_Q033W1
contig_1	cds	356759	358102	+	LPARA_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP4JHG9
contig_1	cds	358226	359056	-	LPARA_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6R725
contig_1	cds	359432	360532	-	LPARA_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033W4
contig_1	cds	360830	361309	+	LPARA_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806LI45
contig_1	cds	361501	361962	+	LPARA_00346	278.0	2.2e-94	1.0	1.0	0.935	UniRef:UniRef90_A0A806EF45
contig_1	cds	362049	362504	+	LPARA_00347	301.0	2.2e-103	1.0	0.910	0.974	UniRef:UniRef90_A0A2S3UGU4
contig_1	cds	362595	363116	+	LPARA_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033W9
contig_1	cds	363113	363868	+	LPARA_00349	498.0	3.3e-178	1.0	1.0	0.996	UniRef:UniRef90_A0A422L8Q0
contig_1	cds	363851	364888	-	LPARA_00350	635.0	6.0e-229	1.0	0.964	0.942	UniRef:UniRef90_S2P2U3
contig_1	cds	365119	365640	+	LPARA_00351	331.0	1.6e-114	1.0	0.961	0.960	UniRef:UniRef90_Q033X2
contig_1	cds	365651	366151	+	LPARA_00352	338.0	1.5e-117	1.0	0.976	0.976	UniRef:UniRef90_Q033X3
contig_1	cds	366188	366919	+	LPARA_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829H2B3
contig_1	cds	367009	367368	+	LPARA_00354	246.0	1.1e-82	1.0	1.0	0.983	UniRef:UniRef90_A0AB38Q8F6
contig_1	cds	367419	368039	+	LPARA_00355	268.0	1.5e-88	1.0	0.995	0.660	UniRef:UniRef90_A0A7Z9DS36
contig_1	cds	368182	368436	+	LPARA_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0K1MXQ8
contig_1	cds	368607	368927	+	LPARA_00357	204.0	1.8e-66	1.0	1.0	0.981	UniRef:UniRef90_Q033X6
contig_1	cds	369007	369756	+	LPARA_00358	514.0	1.1e-184	1.0	1.0	0.992	UniRef:UniRef90_A0A422M469
contig_1	ncRNA	369882	370062	+	LPARA_00359	143.2	1.0e-22	-	-	-	RFAM:RF02848
contig_1	cds	370336	371268	-	LPARA_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C9PMS9
contig_1	cds	371371	372438	+	LPARA_00361	706.0	5.1e-257	1.0	1.0	0.997	UniRef:UniRef90_S4ZR97
contig_1	cds	372765	373601	+	LPARA_00362	484.0	2.8e-171	0.978	0.901	0.978	UniRef:UniRef90_A0A829H522
contig_1	cds	373594	374430	+	LPARA_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Y1
contig_1	cds	374497	374982	+	LPARA_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Y2
contig_1	cds	374979	375911	+	LPARA_00365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000FF49D06
contig_1	cds	375856	376755	+	LPARA_00366	544.0	8.6e-195	1.0	0.980	0.990	UniRef:UniRef90_Q033Y4
contig_1	cds	376742	377764	+	LPARA_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0028DDBCD1
contig_1	cds	377752	378819	+	LPARA_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GIC2
contig_1	cds	378809	379594	+	LPARA_00369	494.0	4.1e-176	0.969	0.951	0.980	UniRef:UniRef90_A0A422LZE8
contig_1	cds	380008	385323	-	LPARA_00370	3473.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_Q033Y9
contig_1	cds	385720	386451	+	LPARA_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Z0
contig_1	cds	386545	387105	+	LPARA_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Z1
contig_1	cds	387139	388575	+	LPARA_00373	924.0	0.0	1.0	1.0	0.992	UniRef:UniRef90_Q033Z2
contig_1	cds	388832	389950	+	LPARA_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A806LDP3
contig_1	cds	389940	390872	+	LPARA_00375	582.0	2.6e-209	1.0	1.0	0.994	UniRef:UniRef90_Q033Z4
contig_1	cds	390869	391684	+	LPARA_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Z5
contig_1	cds	391681	393057	+	LPARA_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q033Z6
contig_1	cds	393224	393646	+	LPARA_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q7INR9
contig_1	cds	393688	394386	+	LPARA_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GZ94
contig_1	cds	394471	395001	-	LPARA_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2P2R4
contig_1	cds	394991	396235	-	LPARA_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_S2N9V1
contig_1	cds	396635	397192	+	LPARA_00382	338.0	4.0e-117	1.0	1.0	0.951	UniRef:UniRef90_Q033Z9
contig_1	cds	397215	397433	+	LPARA_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343C18F
contig_1	cds	397652	397969	-	LPARA_00384	219.0	1.8e-72	1.0	0.921	0.981	UniRef:UniRef90_Q034A1
contig_1	cds	398039	398356	-	LPARA_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V0Q7N7
contig_1	cds	398570	399073	-	LPARA_00386	333.0	1.4e-115	1.0	1.0	0.958	UniRef:UniRef90_S2R077
contig_1	cds	399187	399690	+	LPARA_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002973715
contig_1	cds	399931	401505	-	LPARA_00388	998.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_Q034A5
contig_1	cds	401498	402070	-	LPARA_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829TRT2
contig_1	cds	402434	402931	+	LPARA_00390	321.0	4.8e-111	0.988	0.976	0.957	UniRef:UniRef90_A0AAP9KWP7
contig_1	cds	403000	404034	-	LPARA_00391	716.0	3.5e-261	1.0	0.997	0.988	UniRef:UniRef90_S2R0I1
contig_1	cds	404284	405486	-	LPARA_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2AT88
contig_1	cds	405839	407422	+	LPARA_00393	1043.0	0.0	1.0	1.0	0.985	UniRef:UniRef90_A0AA42EWE3
contig_1	cds	407423	408142	+	LPARA_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829GZM2
contig_1	cds	408256	409596	+	LPARA_00395	873.0	0.0	1.0	1.0	0.978	UniRef:UniRef90_Q034B3
contig_1	cds	409694	410656	+	LPARA_00396	632.0	8.8e-229	0.997	0.997	0.994	UniRef:UniRef90_Q034B4
contig_1	cds	410716	411615	+	LPARA_00397	549.0	7.2e-197	1.0	1.0	0.973	UniRef:UniRef90_Q034B5
contig_1	cds	411739	414126	-	LPARA_00398	1511.0	0.0	1.0	1.0	0.917	UniRef:UniRef90_A0A454XPT5
contig_1	cds	414387	415148	-	LPARA_00399	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6P8X9
contig_1	cds	415370	416461	+	LPARA_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829TM18
contig_1	cds	416518	416943	+	LPARA_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2MDB9
contig_1	cds	416963	417439	+	LPARA_00402	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6PWU0
contig_1	cds	417458	418219	+	LPARA_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6QIN0
contig_1	cds	418216	419094	+	LPARA_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6P8X0
contig_1	cds	419125	419784	+	LPARA_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6Q7G7
contig_1	cds	419932	420777	+	LPARA_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A422L8I8
contig_1	cds	420796	421848	+	LPARA_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003438AB5
contig_1	cds	421982	422671	+	LPARA_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343BD54
contig_1	cds	423099	424169	+	LPARA_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034B9
contig_1	cds	424307	424765	+	LPARA_00410	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034C0
contig_1	cds	424785	426305	+	LPARA_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034C1
contig_1	cds	426335	426628	+	LPARA_00412	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034C2
contig_1	cds	426745	427386	+	LPARA_00413	416.0	3.8e-147	1.0	1.0	0.995	UniRef:UniRef90_Q034C3
contig_1	cds	427422	428195	+	LPARA_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034C4
contig_1	cds	428386	429255	+	LPARA_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000343D4EA
contig_1	cds	429349	430170	-	LPARA_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034C6
contig_1	cds	430370	431098	+	LPARA_00417	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S2ATA9
contig_1	cds	431350	432150	+	LPARA_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8VS64
contig_1	cds	432177	434045	+	LPARA_00419	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A243PL86
contig_1	cds	434046	434555	+	LPARA_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E2LY86
contig_1	cds	434573	435142	+	LPARA_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C6N7
contig_1	cds	435284	436402	+	LPARA_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN2B3I5
contig_1	cds	436429	436809	+	LPARA_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3BZW4
contig_1	cds	436938	437609	+	LPARA_00424	443.0	2.7e-157	1.0	0.949	0.991	UniRef:UniRef90_A0A422M8W8
contig_1	cds	437834	438469	-	LPARA_00425	343.0	2.1e-118	1.0	1.0	0.768	UniRef:UniRef90_X0PDM0
contig_1	cds	438453	439190	-	LPARA_00426	376.0	3.0e-130	0.992	0.992	0.782	UniRef:UniRef90_X0QKX5
contig_1	cds	439183	439650	-	LPARA_00427	262.0	6.6e-88	1.0	0.994	0.826	UniRef:UniRef90_A0A0R1XZN0
contig_1	cds	440175	442046	+	LPARA_00428	1160.0	0.0	1.0	1.0	0.976	UniRef:UniRef90_A0A829GZA3
contig_1	cds	442021	442377	+	LPARA_00429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K6Q7E2
contig_1	cds	442557	442916	+	LPARA_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034E0
contig_1	cds	442929	443297	+	LPARA_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034E1
contig_1	cds	443299	444078	+	LPARA_00432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034E2
contig_1	cds	444091	444789	+	LPARA_00433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q034E3
contig_1	cds	444956	446077	+	LPARA_00434	745.0	5.9e-272	1.0	1.0	0.989	UniRef:UniRef90_A0A829GZH8
contig_1	cds	446074	447174	+	LPARA_00435	713.0	2.2e-259	1.0	1.0	0.995	UniRef:UniRef90_A0AAP4JH68
contig_1	cds	447189	447953	+	LPARA_00436	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00029815F5
contig_1	cds	448116	450185	-	LPARA_00437	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436D6B
contig_1	cds	450303	450935	-	LPARA_00438	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003434890
contig_1	cds	451069	451968	-	LPARA_00439	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003437EE1
contig_1	cds	452006	453265	-	LPARA_00440	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C6L8
contig_1	cds	453298	453594	-	LPARA_00441	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3C9B5
contig_1	cds	453611	454066	-	LPARA_00442	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1J3BZW0
contig_1	cds	454346	454951	+	LPARA_00443	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003436E69
contig_1	cds	455163	456890	-	LPARA_00444	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826I0D7
contig_1	cds	457048	458049	+	LPARA_00445	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000F0BBA3D
